SKU,Title,Description,Category_Internal,FB_Category,Price,Quantity,Condition,Brand,MPN,Website_Price,FBM_Price,Image_URL,Additional_Images,Tags,Invoice_Number,Item_Number
SKU0027,Swiss Madison Well Made Forever SM-WC124 Wall Bidet,"Swiss Madison Well Made Forever SM-WC124 Wall Bidet Carrier System, Black Concealed In-Wall Installation: This In-Wall System Allows For A Sleek And Stylish Look For A Wall-Hung Toilet Steel Frame: Allows A Broad Selection Of Mounting Heights For Bidets Paired With It Weight Capacity: 500 Pounds Adjustable Height: When Installing The In-Wall Tank Carrier System, Adjust The Carriers Legs To Achieve The Desired Height Level Item Qty Bid Amount Premium Fee Tax Total Category: Miscellaneous. Condition: New (Open Box) unless otherwise noted.",Miscellaneous,Home & Garden,90.54,1,NEW,Swiss Madison Well,SKU0027,90.54,90.54,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15422054/667-4f1334ef-110c-479e-8afc-b464051c5a35.jpg,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15422054/667_1-f0f433f8-30eb-4b3e-ae78-c9d6d42f85a9.jpg,Miscellaneous,042425-3501-220504,667
SKU0028,"Flash Furniture Replacement Table Base 22""x22"" BASE","Flash Furniture Replacement Table Base 22""x22"" BASE Table Base, X-Design, Stable, New, In Box. Category: Furniture. Condition: New (Open Box) unless otherwise noted.",Furniture,Furniture,7.5,1,NEW,Flash Furniture Replacement,SKU0028,7.5,7.5,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15422062/675-574d0284-5d6f-4210-99bc-531bc8d391ab.jpg,,Furniture,042425-3501-220504,675
SKU0029,"Bostitch Collated 3 in. x .120 15 Deg., Framing Nail, 2,700","Bostitch Collated 3 in. x .120 15 Deg., Framing Nail, 2,700 Count Bostitch Framing Nail, Collation, 3"" x 120 Smooth Shank 15 degree Coil Framing Nails Coated finish eases penetration resistance and increases holding power Chisel point, is preferred for trim applications Category: Health & Personal Care. Condition: New (Open Box) unless otherwise noted.",Health & Personal Care,Health & Beauty,66.49,1,NEW,Bostitch Collated 3,SKU0029,66.49,66.49,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15422066/677-c2f64456-26e8-42d3-be56-7f11e1f69e52.jpg,,Health & Personal Care,042425-3501-220504,677
SKU0030,"Tioncy 2pcs Multifunction Containers for Restaurant, White","Tioncy 2pcs Multifunction Containers for Restaurant, White No additional description provided in the invoice. Category: Miscellaneous. Condition: New (Open Box) unless otherwise noted.",Miscellaneous,General Merchandise,7.5,1,NEW,Tioncy 2pcs Multifunction,SKU0030,7.5,7.5,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15422071/681-9d1eee8d-76b7-47f1-92d9-d38f7d7c9b94.jpg,,Miscellaneous,042425-3501-220504,681
SKU0031,Cross Nail Charm Silver Decorations (Retro Silver),Cross Nail Charm Silver Decorations (Retro Silver) No additional description provided in the invoice. Category: Home Decor. Condition: New (Open Box) unless otherwise noted.,Home Decor,Home & Garden,3.0,1,NEW,Cross Nail Charm,SKU0031,3.0,3.0,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15422073/683-9b834a3a-bf0b-4e0e-b30a-13cea7753292.jpg,,Home Decor,042425-3501-220504,683
SKU0032,Tumbler with Handle,Tumbler with Handle No additional description provided in the invoice. Category: Miscellaneous. Condition: New (Open Box) unless otherwise noted.,Miscellaneous,General Merchandise,9.0,1,NEW,Tumbler with Handle,SKU0032,9.0,9.0,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15422078/688-fe369c6c-2961-4256-bd9e-37cb3593ac95.jpg,,Miscellaneous,042425-3501-220504,688
SKU0033,"Home Brilliant Decor Throw Pillow Case 12x20, Black","Home Brilliant Decor Throw Pillow Case 12x20, Black No additional description provided in the invoice. Category: Bedding & Textiles. Condition: New (Open Box) unless otherwise noted.",Bedding & Textiles,Home & Garden,1.5,1,NEW,Home Brilliant Decor,SKU0033,1.5,1.5,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15422079/689-54259788-1838-4b8a-aae2-55b6fb68ec45.jpg,,Bedding & Textiles,042425-3501-220504,689
SKU0033,"Home Brilliant Decor Throw Pillow Case 12x20, Black","Home Brilliant Decor Throw Pillow Case 12x20, Black No additional description provided in the invoice. Category: Bedding & Textiles. Condition: New (Open Box) unless otherwise noted.",Bedding & Textiles,Home & Garden,1.5,1,NEW,Home Brilliant Decor,SKU0033,1.5,1.5,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15422082/691-0c9ae820-79a7-4f0e-8863-9e40fd57e58d.jpg,,Bedding & Textiles,042425-3501-220504,691
SKU0034,Mystery Jewelry Item,Mystery Jewelry Item No additional description provided in the invoice. Category: Miscellaneous. Condition: New (Open Box) unless otherwise noted.,Miscellaneous,"Clothing, Shoes & Accessories",3.0,1,NEW,Mystery Jewelry Item,SKU0034,3.0,3.0,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15422097/701-a96f909d-7cce-4eb0-bfea-59280ba9bd2f.jpg,,Miscellaneous,042425-3501-220504,701
SKU0035,10 Pairs LAICIGO Women's Closed Pointed Toe Knot Ankle,10 Pairs LAICIGO Women's Closed Pointed Toe Knot Ankle Strap Dress Pump Shoes Size 8 10-pairs for bulk purchase. Perfect for weddings and events. Category: Miscellaneous. Condition: New (Open Box) unless otherwise noted.,Miscellaneous,"Clothing, Shoes & Accessories",1.5,1,NEW,10 Pairs LAICIGO,SKU0035,1.5,1.5,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15422153/705-1cd1a9c2-4fdc-4c9f-abb2-1a3156f9cf5b.jpg,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15422153/705_1-b43feae5-fe9a-4854-981d-ebd278911c3d.jpg,Miscellaneous,042425-3501-220504,705
SKU0036,CucinaPro Meat Grinder Accessories,"CucinaPro Meat Grinder Accessories Meat Grinder, Sausage Stuffer, Kubbe Maker, and Food Pusher Attachment Set. Category: Miscellaneous. Condition: New (Open Box) unless otherwise noted.",Miscellaneous,General Merchandise,3.0,1,NEW,CucinaPro Meat Grinder,SKU0036,3.0,3.0,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15422155/707-d555f888-00d8-4bad-850a-cab418d8341f.jpg,,Miscellaneous,042425-3501-220504,707
SKU0037,3-Panel Wrought Iron Metal Fireplace Screen Cover w/ Scroll,3-Panel Wrought Iron Metal Fireplace Screen Cover w/ Scroll Design - 55x33in ELEGANT FINISH: Iron scroll with an heat-resistant finish and textured add a rustic touch of class to your fireplace. PROTECTIVE MESH: Tightly woven wrought iron mesh provides an easy-cleaning surface and a see- through barrier to trap sparks and embers. QUALITY CONSTRUCTION: Wrought iron bars connected by iron mesh and welded hinges create a solid construction that won't break down. LOW-HEAT HANDLES: A set of handles on the outer edges are built to protect your hands and allow you to quickly move the screen and tend your fire. FUNCTIONAL STYLE: A three-part folding design allows for easy storage while the open mesh design and filigree prevent stains and heat build-up Category: Miscellaneous. Condition: New (Open Box) unless otherwise noted.,Miscellaneous,Home & Garden,153.29,1,NEW,3,SKU0037,153.29,153.29,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15422156/708-6f695559-05b1-4f16-84fa-d1144cc6a2f2.jpg,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15422156/708_1-1fc471fb-2872-4e2f-a470-980cb967f33b.jpg,Miscellaneous,042425-3501-220504,708
SKU0038,3-Light Vanity Wall Sconce with Frosted Glass,3-Light Vanity Wall Sconce with Frosted Glass Wall lighting Wall Sconce. Category: Lighting & Electrical. Condition: New (Open Box) unless otherwise noted.,Lighting & Electrical,Other,4.5,1,NEW,3,SKU0038,4.5,4.5,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15422250/1000015948-f04ec76f-0818-42af-a2e4-dc5c691401e9.jpg,,Lighting & Electrical,042425-3501-220504,709
SKU0039,"Mainstays 1"" Cordless Vinyl Light Filtering Blinds, 1-Piece,","Mainstays 1"" Cordless Vinyl Light Filtering Blinds, 1-Piece, White, 47"" W x 64"" L Item Qty Bid Amount Premium Fee Tax Total Dimensions: 47"" W x 64"" L. Light Filtration: Light filtering. Installation Type: For an inside mount, it's recommended to take 1/4"" deduction for the width of window opening to ensure the blind can fit into the window with minor gap; minimum depth requirements for an inside mount is 1"", for an inside flush mount, its 1-3/4; for an outside mount, it's recommended to add an additional 3"" of overall width for a full coverage Control Type: To adjust height, lift or lower from the bottom; open or close slats at the twist of the attached tilt wand Features: Cordless design makes it the safer option for homes with young children or pets; 1"" light filtering cordless blind allows for privacy while gently filtering the sun light; color-matched vinyl head rail and bottom rail for a beautiful, finished look. Material: Vinyl Care: Wipe clean Category: Lighting & Electrical. Condition: New (Open Box) unless otherwise noted.",Lighting & Electrical,Other,11.18,1,NEW,"Mainstays 1"" Cordless",SKU0039,11.18,11.18,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15422241/711-63b704b1-99fd-412c-975e-eba7bfde66ed.jpg,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15422241/711_1-af2ab3d5-d850-4164-b40c-36381a0866a7.jpg,Lighting & Electrical,042425-3501-220504,711
SKU0040,Bamboo Blinds,Bamboo Blinds Window Blinds constructed out of thin strips of bamboo wood. Category: Window Treatments. Condition: New (Open Box) unless otherwise noted.,Window Treatments,Home & Garden,3.0,1,NEW,Bamboo Blinds,SKU0040,3.0,3.0,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15422242/712-a8c323b6-a789-4139-bf4e-2348a6d4e301.jpg,,Window Treatments,042425-3501-220504,712
SKU0041,Flynix Bathroom Vanity Light 24 Inch 20W Modern Wall Light,"Flynix Bathroom Vanity Light 24 Inch 20W Modern Wall Light Dimmable 3 Color 3000K/4000K/5000K Temperature Adjustable Modern Lighting Over Mirror (Matt Black) MINIMALIST & MODERN: The clean line and fashionable design accords with minimalist pursuit of modern people It is suitable for your bathroom, mirror cabinets, powder room, bedroom and living room It can be mounted horizontally or vertically 3 COLOR TEMPERATURE& DIMMABLE: Innovative LED technology enables you to change color temperature to 3000K/4000K/5000K/ (Warm white/ Natural White/ Daylight) by using a simple switch, which is shown on the picture You can adjust the color temperature and brightness according to the need or your mood without requiring light replacement HIGH QUALITY MATERIAL: Mirror gloss finishing 304 Chrome stainless steel, strong corrosion resistance Non-yellowing frosted high quality PC shade can last longer than acrylic and release bright light effect softly The high color rendering index light presents a true, natural and non-glare source ENERGY SAVING &EFFICIENCY: LED integrated, no need for replacement bulbs Equivalent to a traditional 240W Incandescent, energy saving up tp 80% Life span of 50,000 hours means it can be used 15+ years based on 8 hours/day, saving your money Item Qty Bid Amount Premium Fee Tax Total Category: Lighting & Electrical. Condition: New (Open Box) unless otherwise noted.",Lighting & Electrical,Other,39.19,1,NEW,Flynix Bathroom Vanity,SKU0041,39.19,39.19,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15422243/713-974de973-37d3-44fd-a6b0-886fa0bc65f8.jpg,,Lighting & Electrical,042425-3501-220504,713
SKU0042,Electric Trailer Jack,Electric Trailer Jack Electric Powered Trailer Jack. Up to 7500 lifting capacity. Category: Miscellaneous. Condition: New (Open Box) unless otherwise noted.,Miscellaneous,Auto Parts & Accessories,69.0,1,NEW,Electric Trailer Jack,SKU0042,69.0,69.0,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15422249/719-0a0576d6-33fb-4e15-90a0-56dc79718db9.jpg,,Miscellaneous,042425-3501-220504,719
SKU0004,"wansview Outdoor Security Camera, 1080P Wireless WiFi","wansview Outdoor Security Camera, 1080P Wireless WiFi Home Surveillance Waterproof Camera with Night Vision, Motion Detection, Remote Access 1080P HD with 2 Megapixel. Lens: Wansview outdoor security camera is equiped with 2 Megapixel HD lens which delivers crystal clear & smooth video day & night protect your home wherever you are Camera works with 2 4G WiFi 5G is not supported. Works with Alexa & Night Vision: Wansview home security camera works with Alexa you could ask your Echo Show Fire TV to show your wansview wifi camera with 24pcs built-in infrared LED night vision distance up to 20 meters which gives you a piece of mind day & night IP 66. Waterproof: Wansview outdoor wifi camera is rated with IP66 the working temperature ranges from 14F to 104F (-10740) made with aluminum alloy it is vandalproof and can work well under harsh weather even in the storm and snowy weather. Motion Detection & Alert: Wansview outdoor surveillance camera will capture motion activities a real-time notifications will be sent to the phone open the wansview cloud app you could check what is happening immediately. Security and Privacy Protection: Financial Encryption Technology for cloud storage the highest protection of the data for privacy No one could access to your information without your permission Category: Electronics & Small Appliances. Condition: New (Open Box) unless otherwise noted.",Electronics & Small Appliances,Electronics,37.5,1,NEW,wansview Outdoor Security,SKU0004,37.5,37.5,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15423876/76_1-d5835590-07bc-47ac-bd6c-4b164702ece0.jpg,,Electronics & Small Appliances,042525-3501-220704,104
SKU0005,Hampton Bay 3-Light White Ceiling Spotlight,"Hampton Bay 3-Light White Ceiling Spotlight 3-head adjustable design allows you to direct light where you need it Attractive white finish blends with any decor. Uses 3 light bulbs, 75-Watt maximum each (not included) UL listed Category: Lighting & Electrical. Condition: New (Open Box) unless otherwise noted.",Lighting & Electrical,Other,17.48,1,NEW,Hampton Bay 3,SKU0005,17.48,17.48,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15423908/108-949ebf07-c070-4faf-a1e0-af15a3db9993.jpg,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15423908/108_1-39fededd-0b81-46dc-bd03-1eeff1c1f7ca-350x350.jpg,Lighting & Electrical,042525-3501-220704,108
SKU0006,Convertible Backpack Messenger Shoulder bag Laptop Case,"Convertible Backpack Messenger Shoulder bag Laptop Case Handbag Business Briefcase Multi-functional Travel Rucksack Fits 17 3 Inch Laptop For Men/Women (Grey) Dimensions: 18 7 inches; Fits up to 17 3 inches laptop Still more room for you to keep 2-3 days summer clothes, ideal design for travel, business trip or work 3in1 convertible design We can use it as backpack shoulder bag and messenger bag Also the straps can be hidden when you use it a messenger bag and shoulder bag Why you should choose this bag: one bag pay and getting three bags use 4 outside pockets, convenient to organize your items you want to carry, Just forget the pain point of finding things anywhere Roomy laptop compartment and accessory compartment Special design laptop compartment with Telescopic belt provides more protection for your laptop Still keep 3 days clothes for traveling Roomy enough for your need Lightweight design is easy for carrying The top grab handle offers quick grab-and-go style Ergonomic design ensures the dispersion of gravity of the fulled bag Category: Apparel. Condition: New (Open Box) unless otherwise noted.",Apparel,"Clothing, Shoes & Accessories",37.09,1,NEW,Convertible Backpack Messenger,SKU0006,37.09,37.09,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15423921/121-589df33c-5cd7-4f6f-809c-4c632da9f117.jpg,,Apparel,042525-3501-220704,121
